"Variant SKU","Selling Price",LandingPage
TIZTERANM-100B,208.45,https://fragrancebuy.ca/products/tizianaterenziandromeda-man?variant=18673138761790
TIZTERDELM-100B,149.00,https://fragrancebuy.ca/products/tizianaterenzidelox-man?variant=18673134698558
TIZTERFOCM-100B,125.00,https://fragrancebuy.ca/products/tizianaterenzifoconero-man?variant=18673110548542
TIZTERCONM-50B,129.95,https://fragrancebuy.ca/products/tizianaterenzialcontrario-man?variant=18673103863870
TIZTERCH18M-100B,231.00,https://fragrancebuy.ca/products/tizianaterenzichimaera-man?variant=18673090625598
ORMJATOM-120B,225.00,https://fragrancebuy.ca/products/ormondejaynetolu-man?variant=18826423992382
MONRONIGHTW-100B,105.95,https://fragrancebuy.ca/products/montalerosenight-man?variant=18673074864190
MONAOFORESTM-100B,99.99,https://fragrancebuy.ca/products/montaleaoudforest-man?variant=18673061036094
VEREFLAM-200B,125.00,https://fragrancebuy.ca/products/versaceerosflame-man?variant=32226518335550
INIOUGREEDPM-90B,315.00,https://fragrancebuy.ca/products/initiooudforgreatness-man?variant=18613685747774
INIREEXTEDPM-90B,285.95,https://fragrancebuy.ca/products/initiorehabextraitdeparfum-man?variant=18613673492542
INIHIFREEDPM-90B,246.95,https://fragrancebuy.ca/products/initiohighfrequency-man?variant=18613653405758
INIPSLOVEDPM-90B,279.00,https://fragrancebuy.ca/products/initiopsychedeliclove-man?variant=18613645869118
INIMABLE7EDPM-90B,209.95,https://fragrancebuy.ca/products/initiomagneticblend7-man?variant=18613621162046
INIMABLE1EDPM-90B,221.95,https://fragrancebuy.ca/products/initiomagneticblend1-man?variant=18613616607294
INIADVIBEDPM-90B,242.59,https://fragrancebuy.ca/products/initioaddictivevibration-man?variant=18613608579134
INIBLBAREDPM-90B,279.00,https://fragrancebuy.ca/products/initioblessedbaraka-man?variant=18613574500414
INTMYEXEDPM-90B,265.95,https://fragrancebuy.ca/products/initiomysticexperience-man?variant=18613565587518
PARDMARAM-125B,249.00,https://fragrancebuy.ca/products/parfumsdemarlyakaster-man?variant=18613531050046
DUNCENM-75B,25.95,https://fragrancebuy.ca/products/dunhillcentury-man?variant=32602459963454
TOMFVENBEREDPM-50B,229.00,https://fragrancebuy.ca/products/tomfordvenetianbergamot-man?variant=18611913621566
DAVOHORIM-75B,33.00,https://fragrancebuy.ca/products/davidoffhorizon-man?variant=18611907133502
DAVHORIZM-125T,33.95,https://fragrancebuy.ca/products/davidoffhorizon-man?variant=31312278093886
ARMRADICALBROM-100B,36.59,https://fragrancebuy.ca/products/armafradicalbrown-man?variant=18610549063742
ARMODWHITM-80B,38.03,https://fragrancebuy.ca/products/armafodysseywhiteedition-man?variant=18610546245694
ARMODYM-80B,29.55,https://fragrancebuy.ca/products/armafodysseyhomme-man?variant=18610543165502
AJMALEVOKMSM-90B,39.00,https://fragrancebuy.ca/products/ajmalevokesilver-man?variant=19203274407998
AJMALEVOKMSM-90B,39.00,https://fragrancebuy.ca/products/ajmalevokesilver-man?variant=18610525339710
MONBEPLM-60B,52.95,https://fragrancebuy.ca/products/montblancexplorer-man?variant=20087107420222
BOIS1920OROW-100B,189.00,https://fragrancebuy.ca/products/bois1920oro-man?variant=18517791047742
ARMSIEDPM-100B,133.95,https://fragrancebuy.ca/products/emporiostrongerwithyouintensely-man?variant=18514129453118
GIOASWYINTM-100T,119.00,https://fragrancebuy.ca/products/emporiostrongerwithyouintensely-man?variant=30270670307390
EMPAILYEDPW-100B,93.95,https://fragrancebuy.ca/products/emporioinlovewithyou-woman?variant=18514121293886
KENWORDEDTW-75B,55.00,https://fragrancebuy.ca/products/kenzoworldedt-woman?variant=30192928391230
KENZWORLEDTW-75T,39.59,https://fragrancebuy.ca/products/kenzoworldedt-woman?variant=32600360026174
ROJA551W-50B,499.00,https://fragrancebuy.ca/products/roja51-woman?variant=18471074267198
ROJANUITL1M-100B,1349.00,https://fragrancebuy.ca/products/rojanuit1-man?variant=18471062405182
MEMMORLM-75B,249.00,https://fragrancebuy.ca/products/memomoroccanleather-man?variant=18471054114878
ALIENMANM-100B,63.95,https://fragrancebuy.ca/products/alien-man?variant=18463014977598
THIMUALM-50B,41.05,https://fragrancebuy.ca/products/alien-man?variant=20499626655806
MANCVANILEM-120B,97.15,https://fragrancebuy.ca/products/manceravanilleexclusif-man?variant=18457982697534
MANCAOUEXCLM-120B,109.95,https://fragrancebuy.ca/products/manceraaoudexclusif-man?variant=18457979453502
MANAOUDEXCM-60B,79.95,https://fragrancebuy.ca/products/manceraaoudexclusif-man?variant=39747518005310
TIZLAUNEREDPM-100B,169.00,https://fragrancebuy.ca/products/tizianaterenzilaudanoneroextrait-man?variant=18457895436350
TIZPOREDPM-100B,179.00,https://fragrancebuy.ca/products/tizianaporpora-man?variant=18457887735870
LALWOOGEDPM-100B,99.00,https://fragrancebuy.ca/products/laliquewoodgold-man?variant=18457883050046
DOLGVELPATEDPM-50B,169.00,https://fragrancebuy.ca/products/dolcevelvetpatchouli-man?variant=18457877315646
DOLGVELPATEDPM-50B,169.00,https://fragrancebuy.ca/products/dolcevelvetpatchouli-man?variant=18502782713918
DOLGMYSNIEDPM-150B,119.00,https://fragrancebuy.ca/products/dolcemysteriousnight-man?variant=18611958448190
DOLGMYNIEDPM-100T,79.95,https://fragrancebuy.ca/products/dolcemysteriousnight-man?variant=30194136416318
CHOOUMALEDPM-80T,77.79,https://fragrancebuy.ca/products/chopardoudmalaki-man?variant=31735728930878
HERCITNOM-100B,93.00,https://fragrancebuy.ca/products/hermeseaudecitronnoir-man?variant=18457850445886
ELIAWHITEW-100B,38.95,https://fragrancebuy.ca/products/elizabethardenwhitetea-woman?variant=18457846612030
DOLGVELSUEDPM-150B,229.00,https://fragrancebuy.ca/products/dolcevelvetsublime-man?variant=18457841664062
ANTBSECTEMM-100B,25.75,https://fragrancebuy.ca/products/antoniobanderasthesecrettemptation-man?variant=18457833570366
ANTBGOSECM-100B,24.25,https://fragrancebuy.ca/products/antoniobanderasthegoldensecret-man?variant=18457832390718
VANCAEXTRAPREOM-75T,117.00,https://fragrancebuy.ca/products/vancleefpreciousoud-man?variant=18457822232638
VCAPREOUDW-75B,139.95,https://fragrancebuy.ca/products/vancleefpreciousoud-man?variant=39473881710654
BANRLEATHRM-75T,29.88,https://fragrancebuy.ca/products/bananarepublic83leatherreserve-man?variant=18457818791998
BANREP78VGM-75B,69.00,https://fragrancebuy.ca/products/bananarepublic78vintagegreen-man?variant=20442244710462
XERCASLATOSCM-100B,199.00,https://fragrancebuy.ca/products/xerjofflatosca-woman?variant=18457809616958
XERCASLTOSM-30B,87.89,https://fragrancebuy.ca/products/xerjofflatosca-woman?variant=20492084281406
XERCASFIERM-100B,229.00,https://fragrancebuy.ca/products/xerjofffiero-man?variant=18457808175166
XERFIEROM-30B,99.95,https://fragrancebuy.ca/products/xerjofffiero-man?variant=20492609486910
XERDAMBIANM-100B,216.95,https://fragrancebuy.ca/products/xerjoffdamabianca-woman?variant=18457805226046
PRACSUPOEDPW-80B,79.95,https://fragrancebuy.ca/products/pradacandysugar-woman?variant=18457789759550
MANPEAEDPW-120B,115.95,https://fragrancebuy.ca/products/mancerapearls-woman?variant=18457788383294
MANGINTAEDPM-120B,91.95,https://fragrancebuy.ca/products/manceragoldgoldintensiveaoud-man?variant=18457784582206
EMPARMBLACM-50B,73.50,https://fragrancebuy.ca/products/emporiodiamondblackcarat-man?variant=18457782517822
ELSWHW-90B,89.95,https://fragrancebuy.ca/products/eliesaableparfuminwhite-woman?variant=32266475208766
ELISWHIEDPW-50B,75.00,https://fragrancebuy.ca/products/eliesaableparfuminwhite-woman?variant=18457780682814
ELIESGONW-90T,78.70,https://fragrancebuy.ca/products/eliesaabgirlofnow-woman?variant=32065674313790
RASYAZM-85B,45.00,https://fragrancebuy.ca/products/rasasiyazan-man?variant=18457755746366
RASATMOHM-75B,45.00,https://fragrancebuy.ca/products/rasasiattaralmohabbapourhomme-man?variant=18457752567870
RASCROM-50B,49.95,https://fragrancebuy.ca/products/rumzrasasicroco-man?variant=18457748340798
FLOBNECTW-50B,109.95,https://fragrancebuy.ca/products/flowerbombnectar-woman?variant=18457731825726
PACPURXSW-80B,99.00,https://fragrancebuy.ca/products/pacopurexsfemme-woman?variant=31444326449214
HOUOFOUDCYSM-75B,159.95,https://fragrancebuy.ca/products/thehouseofoudcypresshade-man?variant=18457714229310
DIPLOMLWEDTM-100B,159.00,https://fragrancebuy.ca/products/diptyquelombredansleauedt-man?variant=18457700466750
DIPTLOMDALEEDTM-50B,112.95,https://fragrancebuy.ca/products/diptyquelombredansleauedt-man?variant=39639487578174
ANTBPSEDM-100B,23.00,https://fragrancebuy.ca/products/antoniobanderaspowerofseduction-man?variant=18457692438590
SCES24LANIGHTM-50B,27.95,https://fragrancebuy.ca/products/24liveanothernight-man?variant=18457621594174
SCES24LADAYM-50B,27.95,https://fragrancebuy.ca/products/24liveanotherday-man?variant=18457620119614
SCES24ERSUPM-100B,75.00,https://fragrancebuy.ca/products/24elixirriseofthesuperb-man?variant=18457611370558
SCES24ERSUPM-100T,55.00,https://fragrancebuy.ca/products/24elixirriseofthesuperb-man?variant=32463124987966
BOADTVNEMOUDM-100B,595.00,https://fragrancebuy.ca/products/boadiceathevictoriousnemeroud-man?variant=18457208782910
ETALOIAMTM-50B,79.00,https://fragrancebuy.ca/products/eldoiamtrash-man?variant=18455696244798
EIGHTBORIGM-100B,142.95,https://fragrancebuy.ca/products/eightandboboriginal-man?variant=18455691690046
EIGBOM-100T,119.00,https://fragrancebuy.ca/products/eightandboboriginal-man?variant=32031934316606
EIGHTABOBEM-100B,169.00,https://fragrancebuy.ca/products/eightandbobegypt-man?variant=18455688773694
ROJTFSAPHM-50B,529.00,https://fragrancebuy.ca/products/rojatuttifrutti-man?variant=18417823744062
LALINSOUMAFORM-100B,46.95,https://fragrancebuy.ca/products/laliquelinsoumismaforce-man?variant=18417390944318
LQLINMFRCEDTM-100T,29.95,https://fragrancebuy.ca/products/laliquelinsoumismaforce-man?variant=39654844170302
HOUOOUDWINDHM-75B,161.95,https://fragrancebuy.ca/products/houseofoudwindheat-man?variant=18457717735486
HOUDOFGOLMPM-75B,169.95,https://fragrancebuy.ca/products/houseofoudgoldenpowder-man?variant=18457715998782
HOUSEOAMBM-75B,179.00,https://fragrancebuy.ca/products/houseofoudalmondharmony-man?variant=18353654956094
MANPURFLOM-120B,86.77,https://fragrancebuy.ca/products/mancerapurpleflowers-woman?variant=18353653186622
THOUOUDBLSILW-75B,167.00,https://fragrancebuy.ca/products/hosueofoudblessingsilence-man?variant=18353647812670
BOND9WALSTRTM-100B,209.00,https://fragrancebuy.ca/products/bond9wallstreet-man?variant=39456339198014
BOND9CHNATWNM-100B,209.00,https://fragrancebuy.ca/products/bond9chinatown-man?variant=39456226443326
LOLLHOMNEM-100B,52.38,https://fragrancebuy.ca/products/lolitalempickahomme18-man?variant=18350271889470
LOLLNEWEDPM-100T,39.95,https://fragrancebuy.ca/products/lolitalempickahomme18-man?variant=32739829874750
LACLHOMM-100B,47.95,https://fragrancebuy.ca/products/lacostelhommeintense-man?variant=20105712140350
BVLNOIRM-150B,89.00,https://fragrancebuy.ca/products/bvlgariaudenoir-man?variant=18350234501182
ARMAFVOYVBROM-100B,36.45,https://fragrancebuy.ca/products/armafvoyagebrown-man?variant=18348801851454
PACXNEWPM-100B,53.19,https://fragrancebuy.ca/products/pacoxsrelaunch-man?variant=18340413571134
PACXNEWPM-50B,41.95,https://fragrancebuy.ca/products/pacoxsrelaunch-man?variant=31438677409854
PACXM-100T,39.95,https://fragrancebuy.ca/products/pacoxsrelaunch-man?variant=31275752554558
LARPALAMEXW-50B,88.05,https://fragrancebuy.ca/products/leaudambreextreme-man?variant=32497906647102
TIZIXIXMM-100B,114.95,https://fragrancebuy.ca/products/tizianaterenzixixmarch-man?variant=18340027269182
TIZITLILLM-100B,111.95,https://fragrancebuy.ca/products/tizianaterenzilillipur-woman?variant=18340021764158
TIZIEXSTM-100B,119.95,https://fragrancebuy.ca/products/tizianaterenziecstasy-man?variant=18340019339326
MOLROSEW-75B,51.95,https://fragrancebuy.ca/products/molinardrose-woman?variant=18339989520446
MOLROSEW-75T,43.95,https://fragrancebuy.ca/products/molinardrose-woman?variant=32292071440446
MOLMUSCW-75B,57.95,https://fragrancebuy.ca/products/molinardmusc-woman?variant=18339987423294
MOLMUSCW-75T,43.95,https://fragrancebuy.ca/products/molinardmusc-woman?variant=32292073111614
MOLJASMEW-75B,57.00,https://fragrancebuy.ca/products/molinardjasmin-woman?variant=18339985653822
MEMTIGNW-75B,205.00,https://fragrancebuy.ca/products/memotigersnest-man?variant=18339982606398
HOUBCOLINTM-100B,83.95,https://fragrancebuy.ca/products/houbigantcologneintense-man?variant=18339978510398
GLEPUNGIREDPW-100B,21.95,https://fragrancebuy.ca/products/glennperriunpredictablegirl-woman?variant=18339976052798
GLEPUFAMEDPW-100B,21.75,https://fragrancebuy.ca/products/glennperriunpredictablefamous-woman?variant=18339975168062
GLEPUNEM-100B,23.95,https://fragrancebuy.ca/products/glennperriunexpected-man?variant=18339970318398
BONGISEDPW-100B,239.00,https://fragrancebuy.ca/products/bond9governorsisland-man?variant=18339912908862
ARMSW-100B,26.25,https://fragrancebuy.ca/products/armafsauville-woman?variant=18339907108926
ARMSM-100B,26.96,https://fragrancebuy.ca/products/armafsauville-man?variant=18339905404990
ARMNSM-90B,48.96,https://fragrancebuy.ca/products/armafnichesapphire-man?variant=18339899899966
FIRINBM-100B,43.45,https://fragrancebuy.ca/products/abercrombiefirstinstinctblue-man?variant=18339897737278
ABCRFIBM-100T,29.95,https://fragrancebuy.ca/products/abercrombiefirstinstinctblue-man?variant=32600469078078
BVLMANWOODM-100B,93.00,https://fragrancebuy.ca/products/bvlgarimanwood-man?variant=18321278402622
BVLWOESM-60B,66.45,https://fragrancebuy.ca/products/bvlgarimanwood-man?variant=20499463798846
BVLWEM-100T,83.95,https://fragrancebuy.ca/products/bvlgarimanwood-man?variant=19537992450110
BVLWOESSM-15B,25.00,https://fragrancebuy.ca/products/bvlgarimanwood-man?variant=32262065946686
LINTERELW-80B,105.00,https://fragrancebuy.ca/products/linterditrelaunch-woman?variant=18268349071422
JACBOGCLM-100B,23.95,https://fragrancebuy.ca/products/bogartclub-man?variant=18258932203582
KATPERINDW-100B,24.53,https://fragrancebuy.ca/products/katyperryindi-woman?variant=18248197701694
JIMCHOBLUM-100B,59.95,https://fragrancebuy.ca/products/jimmychooblueedition-man?variant=18248194949182
JIMCHOBLUM-100T,55.00,https://fragrancebuy.ca/products/jimmychooblueedition-man?variant=39253505605694
CARBARTM-100B,139.00,https://fragrancebuy.ca/products/carnerbarcelonatardes-man?variant=18217591013438
CARBARTM-50B,103.95,https://fragrancebuy.ca/products/carnerbarcelonatardes-man?variant=18217593110590
MANAOM-120B,119.00,https://fragrancebuy.ca/products/manceraaoudorchid-man?variant=18216757657662
VANCLEEFBOIIRSW-75B,109.95,https://fragrancebuy.ca/products/vanleefboisdiris-woman?variant=32031572688958
HOUFOROYM-100B,149.00,https://fragrancebuy.ca/products/houbigantfougereroyale-man?variant=30977386217534
JULHASGUNANOUDW-100B,102.95,https://fragrancebuy.ca/products/anotheroudjuliette-woman?variant=18215199506494
JULHASGCIQUW-100B,99.95,https://fragrancebuy.ca/products/citizenqueenjuliette-woman?variant=18215190429758
TIZTERARM-100B,118.00,https://fragrancebuy.ca/products/tizianaterenziarethusa-man?variant=20071681261630
TIZTERGROUDM-100B,119.00,https://fragrancebuy.ca/products/tizianaterenzigoldrose-man?variant=18673117855806
TIZTERKIRM-100B,149.95,https://fragrancebuy.ca/products/tizianaterenzikirke-man?variant=18673127030846
TIZTERWHITFM-100B,129.95,https://fragrancebuy.ca/products/tizianaterenziwhitefire-man?variant=19964747481150
JOHVNJONM-125B,52.38,https://fragrancebuy.ca/products/jvnickjonas-man?variant=18212134649918
MICKEBNIGHM-120B,69.95,https://fragrancebuy.ca/products/mkextremenight-man?variant=18211991453758
ISSMSUM2018W-100B,49.00,https://fragrancebuy.ca/products/isseysummer2018-woman?variant=13574442483774
TOMFCOAZM-50B,174.00,https://fragrancebuy.ca/products/tomfordcostaazzurra-man?variant=32266136649790
TOMFORDCOSAZM-100B,249.00,https://fragrancebuy.ca/products/tomfordcostaazzurra-man?variant=13571971350590
TOMFVANILFM-50B,279.00,https://fragrancebuy.ca/products/tomfordvanillefatal-man?variant=13571963322430
TFFABM-100B,499.00,https://fragrancebuy.ca/products/tomfordfuckingabulous-man?variant=39545518358590
TOMFFABULOUSM-50B,372.00,https://fragrancebuy.ca/products/tomfordfuckingabulous-man?variant=13571961454654
CARBARAMDESUM-100B,115.00,https://fragrancebuy.ca/products/carnerbarcelonaamberdelsur-man?variant=13564086911038
CARBARAMDSM-100T,99.00,https://fragrancebuy.ca/products/carnerbarcelonaamberdelsur-man?variant=20640880394302
CARBARMEGM-100B,89.15,https://fragrancebuy.ca/products/carnerbarcelonamegalium-man?variant=13564086419518
CARBARMEGM-50B,79.95,https://fragrancebuy.ca/products/carnerbarcelonamegalium-man?variant=18217713205310
CARBARPASAM-100B,145.00,https://fragrancebuy.ca/products/carnerbarcelonapalosanto-man?variant=13564085764158
CARBARELBOM-100B,149.95,https://fragrancebuy.ca/products/carnerelborn-man?variant=13564084748350
CARBAR600M-100B,149.95,https://fragrancebuy.ca/products/carnerbarcelonad600-man?variant=13564083437630
CARBAR600M-50B,105.00,https://fragrancebuy.ca/products/carnerbarcelonad600-man?variant=18217708945470
AZZCHUNTHPOM-100T,35.00,https://fragrancebuy.ca/products/azzarochromeunderthepole-man?variant=13564070494270
HOGBOAMM-50B,95.00,https://fragrancebuy.ca/products/hugobossvelvetamber-man?variant=13564066005054
SEANJBSJM-100B,31.95,https://fragrancebuy.ca/products/seanjohnclassic-man?variant=13564058697790
SALFTSBCW-75B,119.95,https://fragrancebuy.ca/products/salvatoreferragamobianco-man?variant=31241069625406
SALFERTSTERROW-75B,189.00,https://fragrancebuy.ca/products/salvatoreferragamoterrarossa-man?variant=13558315778110
SALFERTSCONW-75B,129.95,https://fragrancebuy.ca/products/salvatoreferragamotuscanscentconvivio-man?variant=13558302834750
ARMNWDM-90B,38.85,https://fragrancebuy.ca/products/armafnichewhitediamond-man?variant=13556196671550
ARMBLUXM-100B,28.25,https://fragrancebuy.ca/products/armafboisluxura-man?variant=13556187856958
ARMBLUHM-100B,26.45,https://fragrancebuy.ca/products/armafbluehomme-man-1?variant=13556183662654
